assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg,shots,key_passes,npg,npxG,adjusted_xg,modified
0,0,5,1,17.6,2,0.0,0.45,0.0,0.71,296,0,0,4.3,4.4,2024-03-31,71,13,0,0,0,0,30,0,272279,1,0,0,21.0,1,-2291,2833,5124,78,False,1,4,Gabriel Fernando de Jesus,1,MCI,1350,1360,ARS,1370,1360,2023,,0.511402,7.0,0.511402,1.22009,6.0,1.22009,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2024-04-03,0,22,0,0,0,0,31,0,294476,0,0,2,0.0,0,21108,24147,3039,77,True,0,4,Gabriel Fernando de Jesus,1,LUT,1060,1120,ARS,1370,1330,2023,,1.14384,14.0,1.14384,0.292082,3.0,0.292082,0.0,0.0,0.0,0.0,0.0,
1,0,6,1,13.8,2,0.0,0.44,0.861224353313446,0.38,312,0,0,5.5,3.8,2024-04-06,63,5,0,0,0,0,32,0,292416,1,3,0,37.0,5,-2721,7220,9941,77,False,0,4,Gabriel Fernando de Jesus,1,BHA,1070,1135,ARS,1370,1360,2023,,4.16518,18.0,3.40401,0.428514,6.0,0.428514,5.0,0.0,0.0,0.861224353313446,0.861224353313446,
0,0,8,1,14.3,2,0.0,0.82,0.0,0.4,321,0,0,5.5,11.2,2024-04-14,78,2,0,0,0,0,33,0,293800,1,2,0,29.0,2,30,7947,7917,77,True,0,4,Gabriel Fernando de Jesus,1,AVL,1220,1350,ARS,1370,1330,2023,,1.89003,17.0,1.89003,0.929049,2.0,0.929049,0.0,0.0,0.0,0.0,0.0,
1,0,14,1,14.0,2,0.0,0.13,0.0,0.14,340,0,0,5.4,15.6,2024-04-20,79,20,0,0,0,0,34,0,324925,1,2,0,24.0,5,23567,31283,7716,77,False,0,4,Gabriel Fernando de Jesus,1,WOL,1085,1115,ARS,1370,1360,2023,,1.66179,20.0,1.66179,0.164516,2.0,0.164516,0.0,0.0,0.0,0.0,0.0,
0,0,5,0,1.1,2,0.0,0.05,0.0,0.0,281,0,0,1.0,2.4,2024-04-23,18,6,0,0,0,0,34,0,324925,0,0,5,6.0,1,23567,31283,7716,77,True,0,4,Gabriel Fernando de Jesus,1,CHE,1150,1230,ARS,1370,1330,2023,,3.45858,18.0,3.45858,1.60343,6.0,1.60343,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2024-04-28,0,18,0,0,0,0,35,0,301785,0,3,2,0.0,0,-17780,3205,20985,77,False,0,4,Gabriel Fernando de Jesus,1,TOT,1110,1230,ARS,1370,1360,2023,,1.51469,7.0,1.51469,2.60458,9.0,1.84341,0.0,0.0,0.0,0.0,0.0,
1,0,12,0,11.3,2,0.0,0.05,0.0548284649848938,0.0,351,0,0,3.2,18.4,2024-05-04,4,3,0,0,0,0,36,0,292518,0,0,3,2.0,4,-10399,2336,12735,77,True,0,4,Gabriel Fernando de Jesus,1,BOU,1130,1075,ARS,1370,1330,2023,,3.91372,28.0,3.15255,0.4687,3.0,0.4687,1.0,0.0,0.0,0.0548284649848938,0.0548284649848938,
0,0,4,0,0.3,2,0.0,0.0,0.1309861838817596,0.02,365,0,0,0.5,2.4,2024-05-12,8,14,0,0,0,0,37,0,279726,0,1,0,2.0,1,-12857,1424,14281,77,False,0,4,Gabriel Fernando de Jesus,1,MUN,1130,1120,ARS,1370,1360,2023,,1.73104,13.0,1.73104,0.551669,4.0,0.551669,1.0,0.0,0.0,0.1309861838817596,0.1309861838817596,
0,0,6,0,12.3,2,0.0,0.1,0.0294133070856332,0.0,371,0,0,2.4,4.4,2024-05-19,12,8,0,0,0,0,38,0,280711,0,1,2,7.0,1,-896,4312,5208,77,True,0,4,Gabriel Fernando de Jesus,1,EVE,1125,1080,ARS,1370,1330,2023,,3.2117,16.0,3.2117,0.664904,3.0,0.664904,1.0,0.0,0.0,0.0294133070856332,0.0294133070856332,
0,0,1,0,0.8,2,0.0,0.0,0.0635012686252594,0.15,2,0,0,0.1,0.2,2024-08-17,5,20,0,0,0,0,1,0,199810,0,0,2,0.0,0,0,0,0,70,True,1,4,Gabriel Fernando de Jesus,1,WOL,1070,1120,ARS,1260,1240,2024,,1.6283,14.0,1.6283,0.575835,2.0,0.575835,1.0,0.0,0.0,0.0635012686252594,0.0635012686252594,False
0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24,0,2,0,0,0,0,2,0,176166,0,2,0,0.0,0,-53975,12170,66145,69,False,0,4,Gabriel Fernando de Jesus,1,AVL,1080,1140,ARS,1370,1350,2024,,1.41399,10.0,1.41399,1.31664,3.0,1.31664,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,2,0.3396926820278168,0.0,0.0446664057672023,0.0,21,0,0,0.0,0.0,2024-08-31,0,5,0,0,0,0,3,0,106691,0,1,1,0.0,0,-72583,3238,75821,68,True,0,4,Gabriel Fernando de Jesus,1,BHA,1100,1200,ARS,1260,1240,2024,,2.41798,6.0,2.41798,1.81748,6.0,1.81748,1.0,2.0,0.0,0.0446664057672023,0.0446664057672023,False
0,0,1,0,0.0,2,0.0,0.0,0.5151799917221069,0.13,39,0,0,0.0,0.0,2024-09-15,10,18,0,0,0,0,4,0,82577,0,1,0,0.0,1,-27513,1997,29510,68,False,0,4,Gabriel Fernando de Jesus,1,TOT,1140,1300,ARS,1370,1350,2024,,1.1209,3.0,1.1209,0.792595,10.0,0.792595,1.0,0.0,1.0,0.5151799917221069,0.5151799917221069,False
0,0,3,0,0.0,2,0.0,0.0,1.0786733627319336,0.69,47,1,0,1.0,10.0,2024-09-22,3,13,0,0,0,0,5,0,89599,0,2,2,0.0,0,1642,7682,6040,68,False,1,4,Gabriel Fernando de Jesus,1,MCI,1140,1300,ARS,1370,1350,2024,,1.28411,1.0,1.28411,2.75588,13.0,2.75588,2.0,0.0,1.0,1.0786733627319336,1.0786733627319336,False
0,0,4,0,0.0,2,0.0,0.11,0.5110815763473511,0.0,51,0,0,1.9,2.0,2024-09-28,1,11,0,0,0,0,6,0,95619,0,2,4,17.0,1,2362,10600,8238,68,True,0,4,Gabriel Fernando de Jesus,1,LEI,1080,1110,ARS,1260,1240,2024,,6.05305,21.0,6.05305,0.337909,4.0,0.337909,3.0,0.0,0.0,0.5110815763473511,0.5110815763473511,False
0,0,9,0,31.5,2,0.0,0.44,0.2789819538593292,0.32,61,1,0,4.9,1.8,2024-10-05,59,17,0,0,0,0,7,0,97477,1,1,3,16.0,1,-1821,6898,8719,68,True,0,4,Gabriel Fernando de Jesus,1,SOU,1060,1090,ARS,1260,1240,2024,,3.25165,14.0,3.25165,1.27313,3.0,1.27313,3.0,0.0,0.0,0.2789819538593292,0.2789819538593292,False
0,0,8,0,0.4,2,0.0,0.0,0.0394341796636581,0.0,71,0,0,0.7,1.0,2024-10-19,10,3,0,0,0,0,8,0,103246,0,0,2,6.0,1,1340,7657,6317,68,False,0,4,Gabriel Fernando de Jesus,1,BOU,1080,1190,ARS,1370,1350,2024,,0.740758,4.0,0.740758,2.18419,7.0,1.42302,1.0,0.0,0.0,0.0394341796636581,0.0394341796636581,False
0,0,1,0,0.3,2,0.0,0.18,0.0,0.0,81,0,0,2.3,2.0,2024-10-27,5,12,0,0,0,0,9,0,101196,0,2,2,21.0,0,-3526,1944,5470,68,True,1,4,Gabriel Fernando de Jesus,1,LIV,1360,1360,ARS,1260,1240,2024,,1.0883,6.0,1.0883,1.35346,8.0,1.35346,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,2.2,2,0.0580732338130474,0.01,0.0,0.04,96,0,0,0.6,0.0,2024-11-02,19,15,0,0,0,0,10,0,98901,0,0,1,4.0,1,-4233,2012,6245,68,False,0,4,Gabriel Fernando de Jesus,1,NEW,1100,1130,ARS,1370,1350,2024,,0.911305,9.0,0.911305,0.859715,9.0,0.859715,0.0,1.0,0.0,0.0,0.0,False
0,0,1,0,1.0,2,0.0374202020466327,0.0,0.0,0.04,103,0,0,0.2,0.8,2024-11-10,9,6,0,0,0,0,11,0,97572,0,1,1,0.0,1,-2957,1427,4384,68,False,0,4,Gabriel Fernando de Jesus,1,CHE,1150,1360,ARS,1370,1350,2024,,1.9605,6.0,1.9605,1.24067,6.0,1.24067,0.0,1.0,0.0,0.0,0.0,False
0,0,1,1,26.7,2,0.0,0.2,0.0391861274838447,0.33,111,0,0,4.5,6.6,2024-11-23,90,16,0,0,0,0,12,0,98145,1,0,3,12.0,1,-1577,1879,3456,68,True,1,4,Gabriel Fernando de Jesus,1,NFO,1230,1130,ARS,1260,1240,2024,,1.66016,19.0,1.66016,0.403136,0.0,0.403136,1.0,0.0,0.0,0.0391861274838447,0.0391861274838447,False
0,0,2,0,0.7,2,0.0,0.05,0.4409817159175873,0.74,129,0,0,0.7,0.0,2024-11-30,16,19,0,0,0,0,13,0,98296,0,5,2,6.0,1,-999,1427,2426,68,False,0,4,Gabriel Fernando de Jesus,1,WHU,1080,1100,ARS,1370,1350,2024,,3.99935,6.0,2.47701,1.23539,3.0,1.23539,1.0,0.0,1.0,0.4409817159175873,0.4409817159175873,False
0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2024-12-04,0,14,0,0,0,0,14,0,98244,0,0,2,0.0,0,-1117,1489,2606,68,True,0,4,Gabriel Fernando de Jesus,1,MUN,1140,1170,ARS,1260,1240,2024,,2.96684,8.0,2.96684,0.256083,1.0,0.256083,0.0,0.0,0.0,0.0,0.0,False
0,0,5,0,0.0,2,0.0,0.0,0.0,0.0,145,0,0,0.2,2.2,2024-12-08,16,9,0,0,0,0,15,0,97896,0,1,1,0.0,1,-1350,1265,2615,68,False,0,4,Gabriel Fernando de Jesus,1,FUL,1140,1110,ARS,1370,1350,2024,,2.4333,12.0,2.4333,0.150988,0.0,0.150988,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.9,2,0.0634353086352348,0.17,0.0,0.0,151,0,0,1.2,0.0,2024-12-14,21,8,0,0,0,0,16,0,98617,0,0,0,13.0,1,-855,1732,2587,68,True,0,4,Gabriel Fernando de Jesus,1,EVE,1150,1100,ARS,1260,1240,2024,,1.30865,12.0,1.30865,0.132166,2.0,0.132166,0.0,1.0,0.0,0.0,0.0,False
1,3,68,0,3.3,2,0.3924500644207001,0.83,0.528846025466919,1.55,163,1,2,14.0,74.6,2024-12-21,85,7,0,0,0,0,17,0,107816,1,5,1,62.0,16,7278,9720,2442,67,False,0,4,Gabriel Fernando de Jesus,1,CRY,1130,1110,ARS,1370,1350,2024,,3.05434,6.0,3.05434,1.6052,3.0,1.6052,2.0,1.0,0.0,0.528846025466919,0.528846025466919,False
0,0,4,1,17.8,2,0.0331131443381309,0.1,0.4939098656177521,0.02,171,0,0,2.7,7.4,2024-12-27,71,10,0,0,0,0,18,0,818191,1,0,1,2.0,2,678156,685858,7702,68,True,0,4,Gabriel Fernando de Jesus,1,IPS,1070,1080,ARS,1260,1240,2024,,2.16462,12.0,2.16462,0.0783327,0.0,0.0783327,1.0,1.0,0.0,0.4939098656177521,0.4939098656177521,False
0,0,1,1,4.4,4,0.0,0.35,0.1795700043439865,0.67,3,0,0,5.3,1.6,2022-08-06,74,8,0,0,0,0,1,0,356575,1,1,0,47.0,2,0,0,0,80,False,0,4,Kai Havertz,6,EVE,1070,1040,CHE,1220,1220,2022,,1.92315,7.0,1.16198,0.541983,3.0,0.541983,3.0,0.0,0.0,0.1795700043439865,0.1795700043439865,
0,0,0,0,13.8,4,0.0663255974650383,0.49,0.5645760297775269,0.58,15,1,0,6.1,10.0,2022-08-14,89,18,0,0,0,0,2,0,330019,1,2,2,37.0,1,-68929,17220,86149,80,True,1,4,Kai Havertz,6,TOT,1210,1230,CHE,1190,1140,2022,,1.83945,12.0,1.83945,1.58708,2.0,1.58708,2.0,1.0,0.0,0.5645760297775269,0.5645760297775269,
0,0,-2,0,13.7,4,0.0727007985115051,0.01,0.0,2.22,25,3,0,3.0,7.8,2022-08-21,90,24,0,0,0,0,3,0,370461,1,0,3,8.0,2,9052,84542,75490,79,False,0,4,Kai Havertz,6,LEE,1070,1130,CHE,1220,1220,2022,,0.692492,7.0,0.692492,2.20971,1.0,2.20971,0.0,1.0,0.0,0.0,0.0,
0,0,-5,0,4.8,4,0.0,0.01,0.0,2.52,35,1,0,1.6,5.0,2022-08-27,90,11,0,0,0,0,4,0,329819,1,1,2,6.0,1,-57114,26921,84035,79,True,1,4,Kai Havertz,6,LEI,1110,1120,CHE,1190,1140,2022,,1.74916,3.0,1.74916,1.96023,10.0,1.96023,0.0,0.0,0.0,0.0,0.0,
0,0,1,0,2.8,4,0.0,0.22,0.1484919935464859,1.0,50,2,0,3.4,8.0,2022-08-30,65,17,0,0,0,0,5,0,287533,1,1,2,23.0,2,-53653,16615,70268,78,False,0,4,Kai Havertz,6,SOU,1070,1060,CHE,1220,1220,2022,,1.5047,7.0,1.5047,1.44086,3.0,1.44086,2.0,0.0,0.0,0.1484919935464859,0.1484919935464859,
0,2,29,0,1.8,4,0.0,0.15,0.1191760003566742,0.17,54,0,1,5.5,34.0,2022-09-03,18,19,0,0,0,0,6,0,232398,0,1,2,19.0,6,-61582,7869,69451,77,True,1,4,Kai Havertz,6,WHU,1150,1110,CHE,1190,1140,2022,,0.707333,4.0,0.707333,1.4196,1.0,1.4196,1.0,0.0,1.0,0.1191760003566742,0.1191760003566742,
0,0,8,0,18.2,4,0.0671314969658851,0.28,0.1298480033874511,0.37,83,1,0,4.5,3.6,2022-10-01,75,7,0,0,0,0,9,0,221426,1,2,1,23.0,2,3077,16084,13007,77,False,0,4,Kai Havertz,6,CRY,1110,1060,CHE,1220,1220,2022,,1.25506,12.0,1.25506,0.70987,2.0,0.70987,2.0,1.0,0.0,0.1298480033874511,0.1298480033874511,
0,0,20,1,5.6,4,0.0,0.77,1.053030014038086,1.04,94,0,1,9.4,33.2,2022-10-08,85,20,0,0,0,0,10,0,219542,1,0,3,55.0,6,-4000,14737,18737,77,True,0,4,Kai Havertz,6,WOL,1100,1080,CHE,1190,1140,2022,,2.43092,11.0,2.43092,0.748449,4.0,0.748449,4.0,0.0,1.0,1.053030014038086,1.053030014038086,
0,0,3,0,11.3,4,0.1129219979047775,0.16,0.0859962999820709,1.31,101,0,0,4.0,10.0,2022-10-16,45,2,0,0,0,0,11,0,243902,1,2,0,19.0,1,19562,30370,10808,77,False,0,4,Kai Havertz,6,AVL,1070,1070,CHE,1220,1220,2022,,1.23643,5.0,1.23643,2.44542,6.0,2.44542,1.0,1.0,0.0,0.0859962999820709,0.0859962999820709,
0,0,7,1,4.3,4,0.0,0.16,0.0647047981619834,1.06,113,0,0,3.5,3.2,2022-10-19,80,4,0,0,0,0,12,0,265054,1,0,0,27.0,2,6691,19430,12739,77,False,0,4,Kai Havertz,6,BRE,1100,1130,CHE,1220,1220,2022,,0.557405,14.0,0.557405,1.45228,7.0,1.45228,1.0,0.0,0.0,0.0647047981619834,0.0647047981619834,
0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2022-10-22,0,14,0,0,0,0,13,0,232591,0,1,1,0.0,0,-19853,4776,24629,77,True,0,4,Kai Havertz,6,MUN,1220,1220,CHE,1190,1140,2022,,1.20238,3.0,0.441206,0.730935,8.0,0.730935,0.0,0.0,0.0,0.0,0.0,
0,3,29,0,27.3,4,0.0392438992857933,0.74,0.673412024974823,2.44,134,4,1,12.4,42.8,2022-10-29,90,5,0,0,0,0,14,0,224262,1,1,4,54.0,9,-11005,9126,20131,77,False,0,4,Kai Havertz,6,BHA,1140,1200,CHE,1220,1220,2022,,1.07554,8.0,1.07554,2.881,5.0,2.881,4.0,2.0,1.0,0.673412024974823,0.673412024974823,
0,0,7,0,13.0,4,0.0230043996125459,0.1,0.0542871989309787,1.98,142,1,0,4.4,8.4,2022-11-06,63,1,0,0,0,0,15,0,264157,1,1,0,23.0,2,34343,46756,12413,77,True,0,4,Kai Havertz,6,ARS,1250,1320,CHE,1190,1140,2022,,0.278815,5.0,0.278815,2.37846,3.0,2.37846,1.0,1.0,0.0,0.0542871989309787,0.0542871989309787,
0,0,4,0,0.5,4,0.0,0.05,0.0575890988111496,0.0,156,0,0,0.5,0.4,2022-11-12,17,15,0,0,0,0,16,0,257715,0,0,1,4.0,1,-6946,16799,23745,77,False,0,4,Kai Havertz,6,NEW,1250,1165,CHE,1220,1220,2022,,0.359105,2.0,0.359105,1.3601,7.0,1.3601,1.0,0.0,0.0,0.0575890988111496,0.0575890988111496,
1,3,36,1,22.9,4,0.1703930050134658,0.88,0.9906920194625854,0.53,164,0,1,12.8,56.2,2022-12-27,90,3,0,0,0,0,17,0,377560,1,0,2,49.0,12,112725,187821,75096,77,True,0,4,Kai Havertz,6,BOU,1110,1080,CHE,1190,1140,2022,,1.91378,7.0,1.91378,0.44307,4.0,0.44307,3.0,2.0,1.0,0.9906920194625854,0.9906920194625854,
0,0,7,0,5.9,4,0.0,0.1,0.1011999994516372,1.2,177,1,0,5.2,2.2,2023-01-01,90,16,0,0,0,0,18,0,548592,1,1,1,44.0,2,165566,177548,11982,78,False,0,4,Kai Havertz,6,NFO,1065,1030,CHE,1220,1220,2022,,1.37305,6.0,1.37305,0.985219,10.0,0.985219,1.0,0.0,0.0,0.1011999994516372,0.1011999994516372,
0,0,13,0,45.9,4,0.3379580080509186,0.23,0.045636098831892,2.08,184,1,0,8.6,18.8,2023-01-05,90,13,0,0,0,0,19,0,746361,1,1,0,21.0,2,186473,218102,31629,78,True,0,4,Kai Havertz,6,MCI,1340,1380,CHE,1190,1140,2022,,0.493576,5.0,0.493576,1.71972,10.0,1.71972,1.0,4.0,0.0,0.045636098831892,0.045636098831892,
0,0,17,0,44.4,4,0.4466870129108429,0.54,0.5249149799346924,0.83,64,2,0,11.2,23.0,2023-01-12,90,9,0,0,0,0,19,0,746361,1,1,2,45.0,2,186473,218102,31629,78,False,0,4,Kai Havertz,6,FUL,1070,1120,CHE,1220,1220,2022,,2.39911,7.0,2.39911,0.711266,2.0,0.711266,3.0,4.0,0.0,0.5249149799346924,0.5249149799346924,
0,0,13,1,3.7,4,0.0,1.22,1.1472400426864624,0.58,194,0,1,9.3,32.2,2023-01-15,88,7,0,0,0,0,20,0,616891,1,0,1,57.0,6,-116611,49206,165817,78,True,0,4,Kai Havertz,6,CRY,1110,1090,CHE,1190,1140,2022,,2.12987,9.0,2.12987,0.837366,3.0,0.837366,5.0,0.0,1.0,1.1472400426864624,1.1472400426864624,
0,0,7,1,11.7,4,0.0193344000726938,0.41,0.172107994556427,1.22,207,0,0,2.8,2.4,2023-01-21,80,12,0,0,0,0,21,0,574840,1,0,0,14.0,2,-53934,39707,93641,78,False,0,4,Kai Havertz,6,LIV,1180,1260,CHE,1220,1220,2022,,1.84467,7.0,1.84467,1.30125,7.0,1.30125,2.0,1.0,0.0,0.172107994556427,0.172107994556427,
0,0,-9,1,2.8,4,0.0,0.59,0.7963259816169739,0.67,214,0,0,1.2,0.0,2023-02-03,90,9,0,0,0,0,22,0,561388,1,0,0,13.0,2,-19819,54362,74181,78,True,0,4,Kai Havertz,6,FUL,1065,1140,CHE,1190,1140,2022,,1.41471,5.0,1.41471,0.493341,5.0,0.493341,3.0,0.0,0.0,0.7963259816169739,0.7963259816169739,
0,0,-5,0,15.9,4,0.0518191009759902,0.12,0.0316905006766319,1.29,230,1,0,2.7,0.0,2023-02-11,90,19,0,0,0,0,23,0,501997,1,1,1,12.0,2,-59945,13241,73186,77,False,0,4,Kai Havertz,6,WHU,1145,1060,CHE,1220,1220,2022,,0.900465,10.0,0.900465,1.07615,6.0,1.07615,1.0,1.0,0.0,0.0316905006766319,0.0316905006766319,
0,0,10,0,36.7,4,0.7202669978141785,0.66,0.0,0.34,234,0,0,5.7,11.8,2023-02-18,26,17,0,0,0,0,24,0,468612,0,1,0,8.0,1,-35910,16439,52349,77,True,0,4,Kai Havertz,6,SOU,1070,1080,CHE,1190,1140,2022,,1.61723,11.0,1.61723,0.619532,3.0,0.619532,0.0,3.0,0.0,0.0,0.0,
0,0,5,0,35.8,4,0.0838560983538627,0.02,0.0,0.71,249,2,0,5.3,9.2,2023-02-26,90,18,0,0,0,0,25,0,419416,1,0,2,8.0,1,-40739,7271,48010,76,False,1,4,Kai Havertz,6,TOT,1140,1170,CHE,1220,1220,2022,,0.262281,5.0,0.262281,0.926313,5.0,0.926313,0.0,3.0,0.0,0.0,0.0,
0,0,9,1,32.7,4,0.3295170068740845,0.43,0.5236489772796631,0.94,255,0,0,6.4,10.6,2023-03-04,90,24,0,0,0,0,26,0,401338,1,0,1,21.0,2,-29784,7810,37594,76,True,0,4,Kai Havertz,6,LEE,1075,1120,CHE,1190,1140,2022,,1.8678,8.0,1.8678,0.633995,4.0,0.633995,1.0,2.0,0.0,0.5236489772796631,0.5236489772796631,
0,3,37,0,16.8,4,0.3502419888973236,1.02,0.7392770051956177,2.35,266,1,1,10.2,40.0,2023-03-11,90,11,0,0,0,0,27,0,389526,1,3,1,45.0,9,-13284,18526,31810,75,False,0,4,Kai Havertz,6,LEI,1065,1200,CHE,1220,1220,2022,,1.49478,6.0,1.49478,2.36139,6.0,2.36139,5.0,1.0,1.0,0.7392770051956177,0.7392770051956177,
0,2,31,0,15.8,4,0.0555274002254009,1.23,1.1110299825668335,1.43,275,2,1,13.6,42.6,2023-03-18,90,8,0,0,0,0,28,0,706835,1,2,2,78.0,8,247800,265485,17685,76,True,0,4,Kai Havertz,6,EVE,1100,1090,CHE,1190,1140,2022,,1.90027,9.0,1.1391,1.64675,1.0,1.64675,6.0,1.0,0.0,0.3498559892177582,0.7304429858922958,
0,0,7,0,39.8,4,0.1395470052957534,0.64,0.7772259712219238,0.81,284,2,0,11.3,13.2,2023-04-01,90,2,0,0,0,0,29,0,737197,1,2,0,60.0,2,78133,126736,48603,76,True,0,4,Kai Havertz,6,AVL,1075,1130,CHE,1190,1140,2022,,2.38024,19.0,2.38024,0.765794,2.0,0.765794,4.0,3.0,0.0,0.7772259712219238,0.7772259712219238,
0,0,-3,1,22.9,4,0.1143959984183311,1.1,1.3146899938583374,0.35,74,0,0,10.2,11.0,2023-04-04,90,12,0,0,0,0,29,0,737197,1,0,0,68.0,2,78133,126736,48603,76,True,0,4,Kai Havertz,6,LIV,1250,1300,CHE,1190,1140,2022,,2.18903,12.0,2.18903,0.202217,8.0,0.202217,4.0,2.0,0.0,1.3146899938583374,1.3146899938583374,
0,0,8,0,12.9,4,0.0214041993021965,0.22,0.1096889972686767,0.48,300,1,0,4.1,13.8,2023-04-08,60,20,0,0,0,0,30,0,579982,1,0,1,14.0,2,-140736,11390,152126,76,False,0,4,Kai Havertz,6,WOL,1100,1060,CHE,1220,1220,2022,,0.815308,14.0,0.815308,0.601153,3.0,0.601153,1.0,1.0,0.0,0.1096889972686767,0.1096889972686767,
0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2023-04-15,0,5,0,0,0,0,31,0,484628,0,2,1,0.0,0,-96249,8071,104320,75,True,0,4,Kai Havertz,6,BHA,1150,1200,CHE,1190,1140,2022,,0.46331,6.0,0.46331,2.52107,11.0,2.52107,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2023-04-26,0,4,0,0,0,0,33,0,386504,0,2,0,0.0,0,-25584,1956,27540,74,True,0,4,Kai Havertz,6,BRE,1160,1200,CHE,1190,1140,2022,,1.21124,10.0,1.21124,0.695344,3.0,0.695344,0.0,0.0,0.0,0.0,0.0,
0,0,2,0,0.9,4,0.0,0.27,0.1780318766832351,1.05,331,0,0,6.2,8.6,2023-05-02,45,1,0,0,0,0,34,0,357198,0,1,3,52.0,1,-28068,129,28197,74,False,0,4,Kai Havertz,6,ARS,1250,1240,CHE,1220,1220,2022,,0.785202,8.0,0.785202,2.7832,13.0,2.7832,2.0,0.0,0.0,0.1780318766832351,0.1780318766832351,
0,0,-2,0,4.8,4,0.0,0.34,0.4563504159450531,1.21,341,1,0,1.7,0.0,2023-05-06,83,3,0,0,0,0,35,0,353459,1,3,1,12.0,2,-5705,7190,12895,74,False,0,4,Kai Havertz,6,BOU,1020,1050,CHE,1220,1220,2022,,1.76852,13.0,1.76852,1.21755,9.0,1.21755,1.0,0.0,0.0,0.4563504159450531,0.4563504159450531,
0,0,2,0,3.0,4,0.0,0.01,0.0,0.0,354,0,0,0.3,0.2,2023-05-13,17,16,0,0,0,0,36,0,353172,0,2,2,0.0,1,-776,8360,9136,74,True,0,4,Kai Havertz,6,NFO,1100,1105,CHE,1190,1140,2022,,0.999181,10.0,0.999181,1.96797,2.0,1.96797,0.0,0.0,0.0,0.0,0.0,
0,0,4,0,12.8,4,0.3025729656219482,0.23,0.1554187983274459,1.02,365,1,0,3.6,4.2,2023-05-21,84,13,0,0,0,0,37,0,380538,1,0,1,19.0,1,21053,30588,9535,74,False,1,4,Kai Havertz,6,MCI,1340,1360,CHE,1220,1220,2022,,1.15648,7.0,1.15648,1.20557,12.0,1.20557,3.0,1.0,0.0,0.1554187983274459,0.1554187983274459,
0,0,5,0,3.7,4,0.0,0.56,0.470712661743164,2.18,319,2,0,3.3,2.2,2023-05-25,63,14,0,0,0,0,37,0,380538,1,1,4,27.0,2,21053,30588,9535,74,False,0,4,Kai Havertz,6,MUN,1140,1165,CHE,1220,1220,2022,,1.68364,11.0,1.68364,4.92231,18.0,4.16115,3.0,0.0,0.0,0.470712661743164,0.470712661743164,
0,0,5,0,0.0,4,0.0500259101390838,0.02,0.0,1.62,374,1,0,0.0,0.0,2023-05-28,58,15,0,0,0,0,38,0,364776,1,1,1,0.0,1,-9034,3596,12630,74,True,0,4,Kai Havertz,6,NEW,1300,1220,CHE,1190,1140,2022,,2.01924,17.0,2.01924,1.51899,5.0,1.51899,0.0,2.0,0.0,0.0,0.0,
1,3,48,1,24.1,4,0.0999323204159736,0.49,0.7023455500602722,0.47,2,0,1,12.5,54.8,2024-08-17,90,20,0,0,0,0,1,0,1087445,1,0,2,46.0,12,0,0,0,80,True,0,4,Kai Havertz,1,WOL,1070,1120,ARS,1260,1240,2024,3.0,1.6283,14.0,1.6283,0.575835,2.0,0.575835,5.0,2.0,1.0,0.7023455500602722,0.7023455500602722,False
0,0,-2,1,6.1,4,0.0,0.24,0.614169716835022,1.28,11,0,0,2.0,0.0,2024-08-24,90,2,0,0,0,0,2,0,1638743,1,2,0,15.0,2,285826,350954,65128,81,False,0,4,Kai Havertz,1,AVL,1080,1140,ARS,1370,1350,2024,3.0,1.41399,10.0,1.41399,1.31664,3.0,1.31664,1.0,0.0,0.0,0.614169716835022,0.614169716835022,False
0,2,34,0,24.8,4,0.6512488722801208,0.82,0.7467443943023682,1.83,21,1,1,10.2,47.0,2024-08-31,90,5,0,0,0,0,3,0,1755160,1,1,1,30.0,8,63441,307787,244346,81,True,0,4,Kai Havertz,1,BHA,1100,1200,ARS,1260,1240,2024,3.0,2.41798,6.0,2.41798,1.81748,6.0,1.81748,2.0,2.0,1.0,0.7467443943023682,0.7467443943023682,False
